id,competition_id,year,category,prize,entry_name,brand_id,product_id,brewery_id,status,confidence,source_id,evidence,competition_name,brand_name,brewery_name,is_gold_award
1,1,2025,,入賞,宝川,9984,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 曲イ田中酒造株式会社 宝川 [2026-07-20 事後突合: entry_nameに銘柄名「宝川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
2,1,2025,,入賞,北の錦,9987,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 小林酒造株式会社 北の錦 [2026-07-20 事後突合: entry_nameに銘柄名「北の錦」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
3,1,2025,,入賞,国士無双,9988,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 高砂酒造株式会社 国士無双 [2026-07-20 事後突合: entry_nameに銘柄名「国士無双」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
4,1,2025,,入賞,三千櫻,13923,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 三千櫻酒造株式会社 三千櫻 [2026-07-20 事後突合: entry_nameに銘柄名「三千櫻」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
5,1,2025,,金賞,国稀,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 国稀酒造株式会社 国稀,,,,0
6,1,2025,,金賞,上川大雪,13928,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 上川大雪酒造株式会社 緑丘蔵 上川大雪 [2026-07-20 事後突合: entry_nameに銘柄名「上川大雪」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
7,1,2025,,金賞,大雪乃蔵 鳳雪,13911,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合同酒精株式会社 旭川工場 大雪乃蔵 大雪乃蔵 鳳雪 [2026-07-20 事後突合(新字体正規化): 銘柄「大雪乃蔵」に一致],,,,0
8,1,2025,,金賞,男山,13922,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 男山株式会社 男山 [2026-07-20 事後突合: entry_nameに銘柄名「男山」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
9,1,2025,,金賞,福司,9989,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 福司酒造株式会社 福司 [2026-07-20 事後突合: entry_nameに銘柄名「福司」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
10,1,2025,,入賞,玉垂,4915,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社中村亀吉 玉垂 [2026-07-20 事後突合: entry_nameに銘柄名「玉垂」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
11,1,2025,,入賞,杜來,4921,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 六花酒造株式会社 杜來 [2026-07-20 事後突合: entry_nameに銘柄名「杜來」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
12,1,2025,,入賞,金冠喜久泉,4909,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社西田酒造店 金冠喜久泉 [2026-07-20 事後突合: entry_nameに銘柄名「喜久泉」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
13,1,2025,,入賞,桃川,4903,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 桃川株式会社 桃川 [2026-07-20 事後突合: entry_nameに銘柄名「桃川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
14,1,2025,,金賞,菊の司,8353,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 菊の司酒造株式会社 菊の司 [2026-07-20 事後突合: entry_nameに銘柄名「菊の司」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
15,1,2025,,入賞,桜顔,8350,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社桜顔酒造 桜顔 [2026-07-20 事後突合: entry_nameに銘柄名「桜顔」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
16,1,2025,,入賞,あさ開,67286,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社あさ開 あさ開 [2026-07-20 事後突合: entry_nameに銘柄名「あさ開」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
17,1,2025,,金賞,酔仙,8369,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 酔仙酒造株式会社 大船渡蔵 酔仙 [2026-07-20 事後突合: entry_nameに銘柄名「酔仙」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
18,1,2025,,金賞,浜千鳥,8371,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社浜千鳥 浜千鳥 [2026-07-20 事後突合: entry_nameに銘柄名「浜千鳥」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
19,1,2025,,入賞,龍泉八重桜,8374,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 泉金酒造株式会社 龍泉八重桜 [2026-07-20 事後突合: entry_nameに銘柄名「龍泉八重桜」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
20,1,2025,,入賞,月の輪,8356,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 有限会社月の輪酒造店 月の輪 [2026-07-20 事後突合: entry_nameに銘柄名「月の輪」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
21,1,2025,,入賞,南部美人,8376,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社南部美人 南部美人 [2026-07-20 事後突合: entry_nameに銘柄名「南部美人」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
22,1,2025,,金賞,南部美人,8376,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社南部美人 馬仙峡蔵 南部美人 [2026-07-20 事後突合: entry_nameに銘柄名「南部美人」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
23,1,2025,,金賞,鷲の尾,8355,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社わしの尾 鷲の尾 [2026-07-20 事後突合: entry_nameに銘柄名「鷲の尾」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
24,1,2025,,入賞,福来,8375,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社福来 福来 [2026-07-20 事後突合: entry_nameに銘柄名「福来」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
25,1,2025,,入賞,磐乃井,8368,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 磐乃井酒造株式会社 磐乃井 [2026-07-20 事後突合: entry_nameに銘柄名「磐乃井」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
26,1,2025,,金賞,岩手誉,8364,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 岩手銘醸株式会社 岩手誉 [2026-07-20 事後突合: entry_nameに銘柄名「岩手誉」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
27,1,2025,,金賞,浦霞,6961,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社佐浦 矢本蔵 浦霞 [2026-07-20 事後突合: entry_nameに銘柄名「浦霞」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
28,1,2025,,入賞,雪の松島,6958,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 大和蔵酒造株式会社 雪の松島 [2026-07-20 事後突合: entry_nameに銘柄名「雪の松島」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
29,1,2025,,入賞,わしが國,6973,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社山和酒造店 わしが國 [2026-07-20 事後突合: entry_nameに銘柄名「わしが國」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
30,1,2025,,入賞,浦霞,6961,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社佐浦 浦霞 [2026-07-20 事後突合: entry_nameに銘柄名「浦霞」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
31,1,2025,,入賞,阿部勘,6962,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 阿部勘酒造株式会社 阿部勘 [2026-07-20 事後突合: entry_nameに銘柄名「阿部勘」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
32,1,2025,,金賞,墨廼江,6992,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 墨廼江酒造株式会社 墨廼江 [2026-07-20 事後突合: entry_nameに銘柄名「墨廼江」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
33,1,2025,,金賞,一ノ蔵,6965,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社一ノ蔵 本社蔵 一ノ蔵 [2026-07-20 事後突合: entry_nameに銘柄名「一ノ蔵」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
35,1,2025,,金賞,蔵王,6996,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 蔵王酒造株式会社 蔵王 [2026-07-20 事後突合: entry_nameに銘柄名「蔵王」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
36,1,2025,,金賞,乾坤一,6995,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 有限会社大沼酒造店 乾坤一 [2026-07-20 事後突合: entry_nameに銘柄名「乾坤一」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
37,1,2025,,金賞,黄金澤,6975,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合名会社川敬商店 黄金澤 [2026-07-20 事後突合: entry_nameに銘柄名「黄金澤」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
38,1,2025,,金賞,萩の鶴,6983,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 萩野酒造株式会社 萩の鶴 [2026-07-20 事後突合: entry_nameに銘柄名「萩の鶴」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
39,1,2025,,金賞,栗駒山,6980,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 千田酒造株式会社 栗駒山 [2026-07-20 事後突合: entry_nameに銘柄名「栗駒山」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
40,1,2025,,入賞,あたごのまつ,50821,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社新澤醸造店 川崎蔵 あたごのまつ [2026-07-20 事後突合: entry_nameに銘柄名「あたごのまつ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
41,1,2025,,入賞,ゆきの美人,439,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 秋田醸造株式会社 ゆきの美人 [2026-07-20 事後突合: entry_nameに銘柄名「ゆきの美人」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
42,1,2025,,金賞,髙清水,26799,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 秋田酒類製造株式会社 本社蔵 髙清水 [2026-07-20 事後突合(新字体正規化): 銘柄「高清水」に一致],,,,0
43,1,2025,,入賞,髙清水,26799,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 秋田酒類製造株式会社 御所野蔵 髙清水 [2026-07-20 事後突合(新字体正規化): 銘柄「高清水」に一致],,,,0
44,1,2025,,金賞,銀鱗,26690,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社那波商店 銀鱗 [2026-07-20 事後突合: entry_nameに銘柄名「銀鱗」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
45,1,2025,,金賞,爛漫,50935,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 秋田銘釀株式会社 本社工場 爛漫 [2026-07-20 事後突合: entry_nameに銘柄名「爛漫」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
46,1,2025,,金賞,福小町,50885,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社木村酒造 福小町 [2026-07-20 事後突合: entry_nameに銘柄名「福小町」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
47,1,2025,,金賞,大納川,26636,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社大納川 大納川 [2026-07-20 事後突合: entry_nameに銘柄名「大納川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
48,1,2025,,入賞,秀よし,26888,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合名会社鈴木酒造店 秀よし [2026-07-20 事後突合: entry_nameに銘柄名「秀よし」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
49,1,2025,,入賞,出羽の冨士,26691,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社佐藤酒造店 出羽の冨士 [2026-07-20 事後突合: entry_nameに銘柄名「出羽の冨士」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
50,1,2025,,金賞,天壽,26615,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 天寿酒造株式会社 天壽 [2026-07-20 事後突合(新字体正規化): 銘柄「天寿」に一致],,,,0
51,1,2025,,入賞,北鹿,26801,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社北鹿 北鹿 [2026-07-20 事後突合: entry_nameに銘柄名「北鹿」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
52,1,2025,,金賞,一白水成,14184,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 福禄寿酒造株式会社 一白水成 [2026-07-20 事後突合: entry_nameに銘柄名「一白水成」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
53,1,2025,,入賞,山本,26753,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社山本酒造店 山本 [2026-07-20 事後突合: entry_nameに銘柄名「山本」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
54,1,2025,,入賞,奥清水,14181,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社高橋酒造店 奥清水 [2026-07-20 事後突合: entry_nameに銘柄名「奥清水」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
55,1,2025,,金賞,春霞,26886,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合名会社栗林酒造店 春霞 [2026-07-20 事後突合: entry_nameに銘柄名「春霞」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
56,1,2025,,入賞,刈穂,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 刈穂酒造株式会社 刈穂,,,,0
57,1,2025,,金賞,出羽鶴,26865,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 出羽鶴酒造株式会社 出羽鶴 [2026-07-20 事後突合: entry_nameに銘柄名「出羽鶴」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
58,1,2025,,金賞,壺天,50944,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 男山酒造株式会社 壺天 [2026-07-20 事後突合: entry_nameに銘柄名「壺天」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
59,1,2025,,金賞,秀鳳,50995,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 有限会社秀鳳酒造場 秀鳳 [2026-07-20 事後突合: entry_nameに銘柄名「秀鳳」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
60,1,2025,,入賞,銀嶺月山,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 月山酒造株式会社 豊龍蔵 銀嶺月山,,,,0
61,1,2025,,入賞,千代寿,50975,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 千代寿虎屋株式会社 千代寿 [2026-07-20 事後突合(新字体正規化): 銘柄「千代壽」に一致],,,,0
62,1,2025,,入賞,東光,51002,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社小嶋総本店 東光 [2026-07-20 事後突合: entry_nameに銘柄名「東光」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
63,1,2025,,金賞,香梅,52954,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 香坂酒造株式会社 香梅 [2026-07-20 事後突合: entry_nameに銘柄名「香梅」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
64,1,2025,,金賞,米鶴,50986,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 米鶴酒造株式会社 米鶴 [2026-07-20 事後突合: entry_nameに銘柄名「米鶴」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
65,1,2025,,入賞,東の麓,53096,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 東の麓酒造有限会社 東の麓 [2026-07-20 事後突合: entry_nameに銘柄名「東の麓」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
66,1,2025,,入賞,一生幸福,,,859,review,0.95,shinshu_kanpyokai_r6,"入賞酒目録: 株式会社鈴木酒造店長井蔵 一生幸福 [2026-07-20 事後突合: entry_nameが銘柄名の一部と一致、蔵は確定だが具体的な銘柄行は特定できず(候補:['一生幸福 大吟醸', '一生幸福 本醸造'])]",,,,0
67,1,2025,,金賞,惣邑,,,851,review,0.95,shinshu_kanpyokai_r6,"入賞酒目録: 長沼合名会社 惣邑 [2026-07-20 事後突合: entry_nameが銘柄名の一部と一致、蔵は確定だが具体的な銘柄行は特定できず(候補:['惣邑 純米大吟醸 雪女神', '惣邑 純米大吟醸 羽州誉', '惣邑 純米吟醸 出羽燦々'])]",,,,0
68,1,2025,,金賞,花羽陽,50966,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社小屋酒造 花羽陽 [2026-07-20 事後突合: entry_nameに銘柄名「花羽陽」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
69,1,2025,,入賞,白露垂珠,50977,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 竹の露合資会社 白露垂珠 [2026-07-20 事後突合: entry_nameに銘柄名「白露垂珠」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
70,1,2025,,金賞,栄光冨士,52438,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 冨士酒造株式会社 栄光冨士 [2026-07-20 事後突合: entry_nameに銘柄名「栄光冨士」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
71,1,2025,,入賞,上喜元,50951,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 酒田酒造株式会社 上喜元 [2026-07-20 事後突合: entry_nameに銘柄名「上喜元」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
72,1,2025,,入賞,清泉川,51014,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社オードヴィ庄内 清泉川 [2026-07-20 事後突合: entry_nameに銘柄名「清泉川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
73,1,2025,,入賞,辯天,51017,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社後藤酒造店 辯天 [2026-07-20 事後突合: entry_nameに銘柄名「辯天」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
74,1,2025,,金賞,松嶺の富士,,,869,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 松山酒造株式会社 松嶺の富士 [2026-07-20 事後突合: entry_nameが銘柄名の一部と一致、蔵は確定だが具体的な銘柄行は特定できず(候補:['本醸造 上撰「松嶺の富士」'])],,,,0
75,1,2025,,入賞,鯉川,50940,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 鯉川酒造株式会社 鯉川 [2026-07-20 事後突合: entry_nameに銘柄名「鯉川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
76,1,2025,,入賞,杉勇,51008,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社杉勇蕨岡酒造場 杉勇 [2026-07-20 事後突合: entry_nameに銘柄名「杉勇」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
77,1,2025,,金賞,廣戸川,14089,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 松崎酒造株式会社 廣戸川 [2026-07-20 事後突合: entry_nameに銘柄名「廣戸川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
78,1,2025,,金賞,笹の川,51092,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 笹の川酒造株式会社 笹の川 [2026-07-20 事後突合: entry_nameに銘柄名「笹の川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
79,1,2025,,金賞,さかみずき,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: たに川酒造株式会社 さかみずき,,,,0
80,1,2025,,金賞,あぶくま,52714,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 有限会社玄葉本店 あぶくま [2026-07-20 事後突合: entry_nameに銘柄名「あぶくま」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
81,1,2025,,金賞,三春駒,14111,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 三春酒造株式会社 三春駒 [2026-07-20 事後突合: entry_nameに銘柄名「三春駒」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
82,1,2025,,入賞,藤乃井,14078,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 有限会社佐藤酒造店 藤乃井 [2026-07-20 事後突合: entry_nameに銘柄名「藤乃井」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
83,1,2025,,金賞,人気一,14168,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 人気酒造株式会社 人気一 [2026-07-20 事後突合: entry_nameに銘柄名「人気一」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
84,1,2025,,金賞,奥の松,14076,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 東日本酒造協業組合 奥の松 [2026-07-20 事後突合: entry_nameに銘柄名「奥の松」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
85,1,2025,,入賞,千功成,14112,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社檜物屋酒造店 千功成 [2026-07-20 事後突合: entry_nameに銘柄名「千功成」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
86,1,2025,,金賞,会津中将,14060,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 鶴乃江酒造株式会社 会津中将 [2026-07-20 事後突合: entry_nameに銘柄名「会津中将」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
87,1,2025,,金賞,花春,429,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 花春酒造株式会社 花春 [2026-07-20 事後突合: entry_nameに銘柄名「花春」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
88,1,2025,,入賞,会津娘,14144,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 株式会社髙橋庄作酒造店 会津娘 [2026-07-20 事後突合: entry_nameに銘柄名「会津娘」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
89,1,2025,,入賞,純米大吟醸 嘉永蔵,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 末廣酒造株式会社 嘉永蔵 純米大吟醸 嘉永蔵,,,,0
90,1,2025,,入賞,夢心,51100,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 夢心酒造株式会社 夢心 [2026-07-20 事後突合: entry_nameに銘柄名「夢心」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
91,1,2025,,金賞,弥右衛門,14152,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社大和川酒造店 弥右衛門 [2026-07-20 事後突合: entry_nameに銘柄名「弥右衛門」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
92,1,2025,,金賞,会津吉の川,52848,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社吉の川酒造店 会津吉の川 [2026-07-20 事後突合: entry_nameに銘柄名「吉の川」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
93,1,2025,,入賞,純米大吟醸 きたのはな,,,,review,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社喜多の華酒造場 純米大吟醸 きたのはな,,,,0
94,1,2025,,入賞,会津ほまれ,14166,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: ほまれ酒造株式会社 会津ほまれ [2026-07-20 事後突合: entry_nameに銘柄名「会津ほまれ」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
95,1,2025,,入賞,笹正宗,14174,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 笹正宗酒造株式会社 笹正宗 [2026-07-20 事後突合: entry_nameに銘柄名「笹正宗」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
96,1,2025,,入賞,國権,14157,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 國権酒造株式会社 國権 [2026-07-20 事後突合: entry_nameに銘柄名「國権」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
97,1,2025,,金賞,田島,14179,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 会津酒造株式会社 田島 [2026-07-20 事後突合: entry_nameに銘柄名「田島」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
98,1,2025,,金賞,ロ万,14109,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 花泉酒造株式会社 ロ万 [2026-07-20 事後突合: entry_nameに銘柄名「ロ万」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
99,1,2025,,入賞,楽器正宗,14068,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合名会社大木代吉本店 楽器正宗 [2026-07-20 事後突合: entry_nameに銘柄名「楽器正宗」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
100,1,2025,,金賞,玄宰,14146,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 末廣酒造株式会社 博士蔵 玄宰 [2026-07-20 事後突合: entry_nameに銘柄名「玄宰」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
101,1,2025,,金賞,会津男山 回,14175,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社男山酒造店 会津男山 回 [2026-07-20 事後突合: entry_nameに銘柄名「会津男山」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
102,1,2025,,入賞,萬代芳,52426,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 合資会社白井酒造店 萬代芳 [2026-07-20 事後突合: entry_nameに銘柄名「萬代芳」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
103,1,2025,,入賞,學十郎,14140,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 豊國酒造合資会社 學十郎 [2026-07-20 事後突合: entry_nameに銘柄名「學十郎」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
104,1,2025,,入賞,一生青春,51045,,,draft,0.95,shinshu_kanpyokai_r6,入賞酒目録: 曙酒造株式会社 一生青春 [2026-07-20 事後突合: entry_nameに銘柄名「一生青春」を検出、DB上で唯一の蔵に紐づく銘柄のため自動突合],,,,0
